Gesture,Image Path,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
cursor,hand_images\hand_1596.png,"252,356","270,352","286,339","295,327","299,315","283,318","294,303","304,296","310,290","276,315","288,300","291,314","288,326","267,314","280,301","283,317","280,329","256,315","269,307","275,319","274,329"
cursor,hand_images\hand_1597.png,"257,361","275,356","292,346","303,336","306,324","288,322","300,310","311,304","318,298","281,319","295,306","298,320","295,330","272,318","287,307","291,322","287,333","261,320","276,312","282,323","280,333"
cursor,hand_images\hand_1598.png,"260,364","278,360","295,350","307,341","312,328","290,326","304,314","315,308","323,302","284,323","300,310","303,324","300,335","276,321","292,311","295,327","291,338","265,322","281,316","287,327","284,336"
cursor,hand_images\hand_1599.png,"262,366","281,363","298,354","310,345","315,332","294,330","307,317","318,311","326,306","288,326","303,314","306,327","303,338","280,325","296,314","299,329","295,341","269,325","285,318","290,329","288,339"
cursor,hand_images\hand_1600.png,"262,365","280,363","297,354","310,344","314,331","294,329","306,316","318,310","326,306","288,326","303,314","306,328","302,339","280,324","296,314","299,329","295,341","270,324","285,318","290,329","288,339"
cursor,hand_images\hand_1601.png,"268,370","286,367","302,358","314,349","319,337","299,333","311,321","322,316","331,311","292,330","308,319","312,333","308,343","285,328","302,319","304,334","299,345","276,329","292,324","296,336","293,345"
cursor,hand_images\hand_1602.png,"273,374","292,371","308,364","320,356","326,344","304,337","316,326","328,321","337,318","298,333","316,327","317,342","312,351","291,332","309,328","310,343","304,353","282,333","299,331","303,343","300,352"
cursor,hand_images\hand_1603.png,"276,377","295,374","312,367","324,359","329,347","310,340","322,328","333,324","342,321","303,337","320,330","320,345","315,355","295,335","311,331","313,347","307,357","285,336","301,333","305,346","302,355"
cursor,hand_images\hand_1604.png,"278,380","298,377","314,369","326,362","331,351","313,343","325,332","335,327","343,324","306,340","323,333","323,348","318,357","298,338","315,333","315,349","310,358","288,339","304,336","308,348","305,357"
cursor,hand_images\hand_1605.png,"282,386","302,383","318,375","329,368","336,358","315,349","327,338","339,334","348,331","309,346","326,340","328,355","323,365","302,345","320,341","322,357","317,367","294,346","311,343","315,356","312,365"
cursor,hand_images\hand_1606.png,"278,377","297,375","315,367","326,359","330,349","314,340","326,329","337,324","345,322","306,338","321,331","325,346","322,357","298,337","313,333","317,348","314,358","288,338","302,336","308,347","306,356"
cursor,hand_images\hand_1607.png,"255,359","274,354","291,341","300,329","301,321","286,316","297,302","307,297","315,294","278,314","291,303","295,317","294,329","268,314","282,305","286,320","284,332","256,317","271,311","277,322","276,332"
cursor,hand_images\hand_1608.png,"225,345","246,335","261,324","271,311","270,298","254,302","261,286","267,290","270,296","246,301","255,281","261,292","262,304","236,301","247,283","253,296","254,309","225,303","236,292","244,300","246,310"
cursor,hand_images\hand_1609.png,"204,331","221,323","237,309","244,294","242,281","231,287","238,269","244,258","248,249","221,285","229,266","234,277","235,289","211,287","218,269","224,283","225,296","198,290","206,277","214,286","216,296"
cursor,hand_images\hand_1610.png,"180,323","197,313","211,296","216,278","211,265","206,276","213,258","216,247","218,237","195,275","201,255","205,264","206,274","184,277","190,257","195,270","196,282","171,281","178,268","185,276","188,286"
cursor,hand_images\hand_1611.png,"171,300","188,288","201,270","204,251","197,238","197,251","201,231","203,218","203,207","186,250","189,230","191,241","191,252","174,253","177,233","181,245","182,257","162,258","166,244","172,252","175,262"
cursor,hand_images\hand_1612.png,"174,284","191,272","202,253","204,232","196,218","199,234","203,214","204,200","204,189","188,234","189,214","190,225","190,236","176,236","177,217","180,229","181,242","163,242","167,229","172,236","175,246"
cursor,hand_images\hand_1613.png,"177,276","193,262","204,243","206,223","201,209","203,225","207,204","207,190","205,179","191,225","192,205","193,214","193,224","180,228","180,208","182,219","183,231","167,232","168,219","173,225","175,234"
cursor,hand_images\hand_1614.png,"192,258","210,244","222,225","223,205","215,192","221,205","224,185","224,172","223,161","209,204","208,186","208,196","209,206","197,207","196,190","198,201","199,212","185,212","186,199","190,206","193,216"
cursor,hand_images\hand_1615.png,"205,243","223,228","234,208","235,187","227,175","232,191","239,170","242,155","244,143","220,191","220,170","222,179","222,189","208,194","207,174","211,184","213,196","195,200","197,186","202,192","206,201"
cursor,hand_images\hand_1616.png,"217,230","236,217","249,197","251,177","243,166","244,181","250,161","252,148","253,136","233,180","236,160","239,168","239,178","222,183","224,164","228,174","229,186","209,187","213,174","219,180","222,189"
cursor,hand_images\hand_1617.png,"236,216","257,204","271,187","275,166","268,154","267,168","274,147","277,136","278,126","256,166","260,146","261,158","261,166","245,167","248,149","251,162","252,174","232,172","236,157","242,165","244,175"
cursor,hand_images\hand_1618.png,"260,210","281,198","294,181","299,160","293,146","290,162","297,143","300,130","302,119","279,160","283,141","286,150","288,159","268,161","272,143","277,154","278,167","255,164","259,149","266,156","269,166"
cursor,hand_images\hand_1619.png,"284,206","305,195","319,179","325,159","319,146","313,160","321,140","325,128","327,117","303,158","308,137","313,146","314,155","292,158","297,139","304,151","305,163","279,161","285,147","292,154","295,164"
cursor,hand_images\hand_1620.png,"307,207","327,199","341,181","348,161","344,146","334,163","342,144","347,130","350,118","324,161","329,139","335,147","336,157","313,161","319,140","326,152","327,165","301,163","308,149","316,156","320,166"
cursor,hand_images\hand_1621.png,"331,211","352,202","366,184","372,165","370,150","355,165","363,146","369,132","374,121","346,163","351,141","360,147","364,157","335,163","342,142","351,153","353,167","322,166","331,151","340,158","344,169"
cursor,hand_images\hand_1622.png,"367,218","388,207","403,190","409,172","409,156","391,169","400,150","407,138","413,127","382,168","390,147","399,155","402,167","371,168","381,148","391,160","394,174","358,172","370,156","380,163","385,174"
cursor,hand_images\hand_1623.png,"403,232","424,223","441,207","451,190","452,173","431,184","441,164","450,151","457,140","421,181","433,159","440,172","440,185","410,181","422,160","431,175","432,189","397,183","410,167","420,177","423,188"
cursor,hand_images\hand_1624.png,"421,233","441,222","457,205","467,188","466,171","442,181","451,159","461,146","467,135","433,179","442,156","452,170","454,184","422,180","433,159","444,174","447,190","409,184","422,168","434,178","438,190"
cursor,hand_images\hand_1625.png,"462,232","479,219","493,198","501,181","499,164","469,175","473,151","481,136","487,125","460,175","470,152","485,163","491,177","450,178","464,156","479,170","484,185","440,183","455,167","470,174","477,186"
cursor,hand_images\hand_1626.png,"470,244","490,229","504,208","513,191","511,173","479,183","483,158","492,142","498,131","470,184","482,161","498,172","503,187","460,187","475,165","491,179","496,194","450,193","466,175","483,182","490,192"
cursor,hand_images\hand_1627.png,"481,272","502,254","514,233","522,215","523,198","485,211","487,184","496,168","503,156","478,211","491,188","508,199","513,215","470,213","485,190","503,204","508,220","462,217","479,199","496,207","502,219"
cursor,hand_images\hand_1628.png,"489,309","510,289","522,270","533,255","539,239","493,244","501,221","517,220","525,225","486,244","503,222","521,236","526,252","479,247","499,226","516,243","520,259","473,252","492,235","510,243","517,255"
cursor,hand_images\hand_1629.png,"481,346","502,336","521,319","533,306","538,291","494,279","507,255","521,246","532,240","484,280","511,267","525,288","526,303","476,284","503,273","517,293","518,309","469,292","494,283","507,296","511,310"
cursor,hand_images\hand_1630.png,"453,366","480,353","502,337","517,325","525,311","487,301","502,280","518,272","530,265","477,299","500,285","512,301","513,315","467,299","491,289","502,307","502,322","455,304","478,297","490,310","492,323"
cursor,hand_images\hand_1631.png,"413,344","439,338","465,325","483,313","489,296","457,289","476,269","492,261","504,254","447,285","469,270","477,288","476,303","436,283","458,271","467,290","466,307","422,284","444,276","455,290","457,304"
cursor,hand_images\hand_1632.png,"399,328","425,326","447,316","465,306","473,290","442,284","460,266","477,258","488,252","434,279","456,262","463,281","459,296","424,275","447,261","453,283","448,298","411,274","433,267","442,282","440,295"
cursor,hand_images\hand_1633.png,"406,330","430,333","453,326","471,317","480,302","450,295","469,280","485,275","497,270","443,289","464,275","469,293","465,308","434,285","456,273","461,293","456,308","421,282","442,276","450,291","448,305"
cursor,hand_images\hand_1634.png,"414,343","436,349","460,346","479,341","490,329","463,316","482,305","499,303","512,301","457,310","479,300","483,317","478,331","449,304","473,296","475,316","469,330","438,299","459,296","464,311","461,324"
cursor,hand_images\hand_1635.png,"426,360","446,368","470,367","488,364","500,353","472,338","491,329","509,328","521,328","468,331","490,324","494,341","487,355","461,324","484,320","486,339","478,352","451,318","473,319","476,335","470,347"
cursor,hand_images\hand_1636.png,"450,361","471,370","493,370","512,368","524,356","497,338","516,329","533,328","545,328","492,331","516,329","514,346","504,357","485,325","508,325","506,344","496,354","474,320","496,322","498,338","491,349"
cursor,hand_images\hand_1637.png,"468,367","492,374","514,373","530,369","544,360","513,341","532,331","550,330","564,330","508,334","532,328","536,346","529,360","502,329","527,324","530,344","522,358","494,324","517,325","522,341","517,353"
cursor,hand_images\hand_1638.png,"471,364","496,371","519,369","536,364","549,355","518,338","537,327","556,326","569,326","513,331","537,323","543,341","536,356","506,326","531,320","534,341","527,355","497,321","520,321","526,337","521,350"
cursor,hand_images\hand_1639.png,"468,337","483,343","504,339","517,332","525,323","504,316","520,308","530,316","535,326","500,310","521,301","533,311","537,323","494,303","516,295","523,310","523,322","484,296","503,293","511,304","513,315"
cursor,hand_images\hand_1640.png,"463,344","488,347","511,343","528,337","539,329","508,315","525,302","535,311","539,322","502,309","524,296","533,311","533,324","495,303","519,293","525,311","521,326","484,298","506,295","512,309","510,322"
cursor,hand_images\hand_1641.png,"435,312","459,311","485,303","501,294","509,280","478,271","492,255","502,263","505,274","470,267","490,253","498,268","496,283","460,262","481,249","490,267","488,282","447,260","468,254","477,267","477,280"
cursor,hand_images\hand_1642.png,"392,290","415,288","438,277","453,264","457,248","437,246","454,228","467,217","478,208","426,241","442,222","448,235","446,249","413,239","429,222","435,240","432,257","398,239","413,227","422,239","424,253"
cursor,hand_images\hand_1643.png,"368,287","391,282","414,269","429,254","430,237","412,240","429,220","442,208","451,197","401,235","417,214","420,229","416,243","388,233","402,215","407,232","404,248","373,234","386,220","394,232","394,246"
cursor,hand_images\hand_1644.png,"336,279","361,275","385,258","399,238","393,220","385,229","398,208","407,194","414,181","372,223","381,200","385,213","383,227","357,222","366,202","372,217","370,232","340,225","350,210","357,220","358,233"
cursor,hand_images\hand_1645.png,"302,273","324,267","344,250","355,230","351,213","345,221","356,198","364,183","369,170","332,216","341,191","344,206","342,220","318,216","326,194","329,210","328,225","303,218","310,202","316,213","317,224"
cursor,hand_images\hand_1646.png,"286,271","307,264","325,245","333,224","328,208","326,219","336,195","342,180","345,165","313,214","319,190","325,201","324,214","299,214","304,191","309,204","309,218","284,218","290,202","296,210","297,221"
