Gesture,Image Path,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
courser,./1703.png,"330,316","347,308","360,296","365,283","363,271","355,275","362,258","367,248","371,239","347,274","353,260","356,272","356,283","337,275","344,263","348,276","349,287","327,279","334,267","340,275","342,284"
courser,./1704.png,"344,323","360,318","373,307","381,296","381,283","371,286","381,270","387,261","392,252","363,284","372,271","374,285","373,295","353,284","363,273","366,287","364,298","342,286","351,275","356,284","357,293"
courser,./1705.png,"345,326","361,321","375,311","384,300","383,288","372,288","383,273","389,264","394,256","364,286","374,275","376,288","374,298","355,286","364,276","367,290","367,301","344,288","353,279","359,287","360,296"
courser,./1706.png,"346,325","363,320","377,311","386,301","386,289","373,289","384,274","391,266","396,258","366,287","376,276","378,289","377,299","357,287","366,276","370,289","369,300","346,288","355,279","360,286","362,295"
courser,./1707.png,"356,323","372,317","386,308","395,298","396,285","382,287","392,272","399,263","405,255","374,285","385,274","387,286","386,296","366,284","376,275","380,287","379,298","356,285","365,276","371,284","372,293"
courser,./1708.png,"364,324","379,319","393,310","403,299","404,287","388,290","398,274","405,265","411,257","381,287","392,275","395,288","394,299","373,287","383,277","387,289","386,300","362,288","371,278","377,286","379,294"
courser,./1709.png,"358,324","374,319","387,310","397,300","398,288","382,288","393,272","400,263","406,255","375,286","386,276","388,288","386,299","367,286","377,276","380,289","380,300","356,287","365,278","371,286","374,295"
courser,./1710.png,"327,325","344,318","357,306","362,294","360,283","352,284","359,268","364,258","368,250","343,283","350,271","352,282","351,292","334,285","341,275","345,286","345,296","324,289","330,279","335,285","337,293"
courser,./1711.png,"306,333","319,325","330,313","336,301","332,290","324,292","330,273","334,262","337,252","315,291","321,278","325,291","325,303","306,294","311,282","316,295","318,306","295,298","300,287","307,294","310,302"
courser,./1712.png,"280,333","294,324","306,312","310,299","304,289","300,289","304,272","306,261","308,251","290,289","295,276","298,289","298,300","280,292","284,280","289,293","290,303","270,297","273,286","279,292","282,300"
courser,./1713.png,"261,345","274,336","283,323","287,310","283,300","279,303","283,284","285,273","286,263","270,303","273,288","276,301","276,312","261,305","263,293","268,306","269,315","251,310","253,299","259,306","262,313"
courser,./1714.png,"257,347","271,337","280,324","283,309","277,299","276,304","279,284","281,273","281,263","266,304","269,289","271,302","272,312","257,306","259,293","263,306","265,317","248,311","249,299","255,306","258,314"
courser,./1715.png,"270,339","283,330","294,317","297,305","292,295","288,297","292,278","294,268","295,258","279,297","282,281","285,295","286,305","269,299","272,287","277,299","278,309","259,304","262,292","268,300","270,308"
courser,./1716.png,"309,321","324,312","336,299","341,285","338,273","329,279","334,261","337,250","340,239","320,278","327,263","330,276","329,287","311,280","317,266","321,279","322,290","300,284","305,272","312,278","315,286"
courser,./1717.png,"319,321","334,312","346,299","351,286","350,273","339,279","345,261","349,251","352,241","331,278","338,263","342,275","343,285","322,280","328,266","334,278","335,289","311,283","316,271","324,277","328,285"
courser,./1718.png,"336,315","352,308","364,295","370,283","368,271","358,276","365,260","370,251","374,242","350,275","358,261","361,273","361,284","341,276","349,263","353,275","354,287","331,278","337,267","344,273","348,281"
courser,./1719.png,"350,318","365,311","377,301","384,290","384,278","369,283","377,267","382,259","387,251","362,281","372,268","376,280","376,290","354,281","364,270","369,282","370,293","345,283","353,274","360,280","364,287"
courser,./1720.png,"356,318","370,312","382,302","389,291","389,279","373,285","380,269","386,261","391,254","367,283","375,271","380,280","381,290","360,283","368,272","374,282","375,292","351,285","358,274","366,279","368,287"
courser,./1721.png,"361,322","375,316","387,307","395,297","395,285","378,290","386,275","392,267","398,259","373,288","382,276","387,285","387,295","366,287","375,276","381,287","382,297","357,288","366,279","373,285","376,292"
courser,./1722.png,"366,330","380,325","392,316","400,305","401,294","384,298","391,283","398,275","404,268","378,296","388,284","393,294","394,305","371,295","382,285","387,296","388,307","363,296","372,287","379,293","382,301"
courser,./1723.png,"370,330","385,324","397,315","405,304","406,293","388,298","396,283","402,275","408,268","382,296","393,285","398,295","398,305","375,295","386,286","392,297","392,307","367,296","376,288","383,294","386,301"
courser,./1724.png,"365,331","380,327","393,318","402,308","403,296","385,299","393,284","401,276","407,268","379,297","390,285","394,296","394,306","372,297","382,287","387,298","387,308","363,298","372,289","379,295","381,303"
courser,./1725.png,"359,336","373,331","386,321","394,310","394,299","378,300","387,285","394,277","399,269","372,299","382,288","386,301","386,311","364,299","374,289","379,302","379,313","354,301","363,292","370,299","373,307"
courser,./1726.png,"344,345","358,340","371,329","379,319","379,307","365,308","373,292","379,282","385,274","357,307","367,294","371,307","370,318","349,307","357,297","363,309","364,320","339,310","347,300","354,307","357,315"
courser,./1727.png,"340,346","354,340","367,328","375,316","374,305","362,306","370,290","376,280","380,272","354,305","364,291","367,304","366,315","345,305","354,294","359,307","359,318","335,308","342,297","350,305","353,313"
courser,./1728.png,"325,345","343,338","355,326","361,314","359,302","349,305","355,289","359,279","362,271","340,304","347,290","350,301","350,312","330,304","337,293","342,305","343,316","320,307","326,297","333,305","336,313"
courser,./1729.png,"311,348","325,341","337,329","343,317","341,306","331,306","338,289","342,278","345,269","322,306","329,293","332,307","332,319","312,307","319,297","323,311","325,322","301,311","308,303","315,311","318,319"
courser,./1730.png,"292,358","306,350","319,337","325,324","320,314","314,314","320,297","324,287","327,277","304,314","311,301","313,315","312,326","294,316","300,304","304,318","305,329","283,320","288,311","295,320","298,329"
courser,./1731.png,"278,371","292,363","303,351","308,339","303,332","298,328","302,310","304,299","306,290","288,328","293,315","295,330","296,342","277,331","281,320","286,334","288,345","267,336","270,326","277,334","280,342"
courser,./1732.png,"264,375","278,366","289,353","291,341","283,333","281,331","285,313","287,303","288,293","271,332","275,319","279,332","282,343","261,335","264,326","270,338","273,348","251,340","254,331","261,339","265,347"
courser,./1733.png,"242,369","255,360","265,347","265,334","257,326","259,325","260,307","260,296","260,286","248,326","249,312","252,326","254,337","238,330","238,320","244,332","247,342","229,335","228,325","234,332","238,339"
courser,./1734.png,"241,377","253,368","262,353","260,340","252,332","256,331","257,312","256,301","255,292","246,333","245,320","248,333","251,344","236,336","235,326","240,340","244,350","226,342","225,332","231,340","236,348"
courser,./1735.png,"224,369","235,358","240,343","236,330","227,322","236,323","235,306","232,295","229,285","225,325","222,312","225,324","227,335","215,329","212,319","217,331","221,341","205,335","203,325","208,332","212,339"
courser,./1736.png,"212,365","223,353","227,338","222,325","212,317","222,318","219,300","215,289","210,281","211,321","207,309","210,321","214,329","202,326","198,317","204,328","208,336","194,333","191,325","197,331","201,337"
courser,./1737.png,"206,357","216,345","219,330","212,317","203,309","214,311","211,292","206,282","202,273","204,314","200,302","202,313","205,322","195,320","191,309","196,320","200,328","188,326","184,317","189,323","193,330"
courser,./1738.png,"222,360","234,349","241,335","236,321","227,312","237,316","237,298","235,286","233,276","226,317","223,304","226,317","228,327","216,320","213,310","218,323","221,331","207,325","205,316","210,324","213,329"
courser,./1739.png,"252,368","266,361","276,349","279,337","273,329","273,328","277,310","280,299","281,290","264,328","268,313","270,324","270,335","254,330","257,318","261,330","262,341","245,334","247,323","252,330","254,339"
courser,./1740.png,"265,376","279,370","292,358","297,346","292,336","288,337","295,320","299,309","302,300","279,336","286,323","287,336","286,348","270,337","275,325","278,339","278,350","259,340","264,329","270,337","272,346"
courser,./1741.png,"272,380","287,374","299,363","305,352","302,342","296,340","302,324","308,315","312,307","286,339","295,325","296,339","295,351","277,341","284,331","287,345","288,355","266,344","272,334","278,343","281,352"
courser,./1742.png,"241,359","255,351","265,336","264,320","256,310","261,318","264,301","265,290","265,280","250,318","251,302","255,314","256,325","241,320","241,307","246,319","247,330","231,324","232,314","237,322","239,330"
courser,./1743.png,"221,348","233,339","240,322","236,307","227,298","237,305","237,288","236,277","234,268","227,306","225,292","227,304","229,313","217,309","215,298","220,309","222,317","208,314","208,305","212,312","215,318"
courser,./1744.png,"214,345","225,334","230,318","225,302","217,291","228,301","227,285","225,275","222,265","218,303","215,289","218,301","220,310","209,306","206,295","211,306","213,315","200,312","198,303","203,309","206,315"
courser,./1745.png,"206,344","217,332","220,316","215,303","207,294","218,300","217,283","214,272","210,264","208,302","204,287","206,298","208,306","199,307","195,295","200,306","203,314","191,312","188,303","193,309","197,314"
courser,./1746.png,"218,348","229,337","235,321","230,306","222,297","232,305","231,288","228,277","226,268","222,306","219,292","221,303","223,313","213,310","210,298","214,309","217,318","204,315","202,306","206,312","210,318"
courser,./1747.png,"246,357","260,348","269,333","268,318","260,309","265,316","266,299","266,289","266,279","254,315","254,301","257,313","260,325","245,318","245,306","249,318","252,329","235,322","236,312","241,320","244,329"
courser,./1748.png,"265,370","280,363","290,351","294,339","291,329","287,331","293,314","297,304","299,295","278,330","284,316","286,329","285,340","268,332","273,320","277,332","278,344","258,335","262,324","268,331","270,340"
courser,./1749.png,"282,382","297,376","311,365","317,355","315,345","307,344","316,328","321,320","326,312","299,342","309,331","310,345","308,355","289,343","298,333","301,347","301,357","278,346","286,337","292,346","294,355"
courser,./1750.png,"283,386","298,380","311,370","319,360","318,350","309,348","318,332","325,323","330,316","301,346","310,336","311,350","309,360","291,346","300,338","303,352","302,362","281,348","289,341","294,350","296,358"
courser,./1751.png,"265,372","281,364","293,353","298,341","294,331","289,332","296,316","301,307","304,298","280,331","287,319","288,333","287,344","270,332","277,321","280,335","280,346","260,335","266,325","271,333","273,342"
courser,./1752.png,"242,356","256,348","266,333","266,318","258,308","262,313","265,296","266,286","266,277","252,313","253,300","255,313","256,323","243,316","242,304","247,318","248,328","233,321","234,311","239,320","242,328"
courser,./1753.png,"222,346","234,336","242,320","239,305","231,294","239,304","240,287","239,276","238,267","229,305","227,290","229,301","231,311","219,308","217,296","222,307","224,316","210,313","210,304","214,310","217,316"
