Gesture,Image Name,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
gesture,hand_images\hand_1656.png,"154,317","176,310","193,296","200,278","196,263","192,275","205,256","212,245","219,236","183,269","195,248","206,238","215,231","170,268","182,248","187,259","189,271","156,270","166,260","175,265","181,273"
gesture,hand_images\hand_1657.png,"156,320","178,314","195,299","204,282","201,268","196,278","210,260","218,250","224,240","187,272","200,252","211,242","220,234","175,271","187,253","192,263","194,275","162,273","172,264","180,269","186,276"
gesture,hand_images\hand_1658.png,"158,320","180,314","197,300","207,284","204,269","197,280","211,261","219,250","226,241","188,274","202,252","213,243","223,235","177,272","190,253","195,264","195,277","164,273","175,264","183,270","189,278"
gesture,hand_images\hand_1659.png,"161,319","183,314","200,300","209,283","205,269","200,278","213,260","220,251","228,242","191,273","204,252","215,243","225,236","179,271","191,254","196,264","198,276","166,273","177,264","186,269","191,277"
gesture,hand_images\hand_1660.png,"165,322","186,316","204,303","213,287","209,273","203,280","217,264","225,254","232,245","194,275","208,255","220,246","230,239","183,274","196,256","201,267","202,280","170,275","181,267","190,273","195,281"
gesture,hand_images\hand_1661.png,"184,315","197,316","214,307","222,294","218,283","214,284","228,269","237,261","244,253","205,279","219,262","230,254","240,247","194,278","206,265","210,277","210,289","181,281","191,274","199,282","203,290"
gesture,hand_images\hand_1662.png,"174,326","195,321","212,308","221,295","220,282","213,285","227,270","235,261","242,253","204,279","219,261","230,254","240,248","192,278","206,265","210,277","211,290","179,280","191,275","199,282","204,290"
gesture,hand_images\hand_1663.png,"178,331","198,325","216,313","226,300","226,288","214,291","228,275","238,267","247,260","206,286","221,267","234,259","246,255","195,285","211,269","215,281","217,294","183,286","197,279","205,286","211,294"
gesture,hand_images\hand_1664.png,"178,333","199,326","217,314","228,300","226,288","214,292","229,276","239,268","248,260","207,287","222,268","235,261","246,256","196,285","212,269","216,281","216,294","184,286","198,280","207,287","211,296"
gesture,hand_images\hand_1665.png,"162,322","185,315","202,301","210,285","208,272","203,279","217,264","226,254","233,246","194,274","209,256","221,248","231,240","183,274","196,258","201,269","203,282","169,276","179,268","188,273","193,282"
gesture,hand_images\hand_1666.png,"148,313","171,305","188,290","195,273","190,260","189,269","201,252","209,242","215,233","179,265","192,246","202,236","211,229","167,265","177,249","183,257","186,267","152,268","160,258","169,263","175,270"
gesture,hand_images\hand_1667.png,"119,300","141,290","156,273","159,253","150,241","159,253","169,235","174,223","178,213","148,248","158,229","165,217","172,207","135,249","141,231","147,237","150,247","120,253","125,241","132,244","137,251"
gesture,hand_images\hand_1668.png,"100,293","119,281","132,263","133,243","123,229","136,245","145,225","148,212","151,201","125,241","134,221","139,209","145,197","113,242","117,223","121,229","123,238","98,246","100,235","105,237","110,243"
gesture,hand_images\hand_1669.png,"83,288","100,274","109,256","109,236","100,223","115,239","122,218","123,204","124,192","104,236","111,214","113,201","116,188","91,239","91,221","92,226","93,234","76,244","74,233","74,237","74,243"
gesture,hand_images\hand_1670.png,"76,286","93,271","102,252","99,233","90,221","108,236","113,215","113,201","113,189","96,234","102,212","104,199","106,187","84,237","84,219","87,223","90,228","69,242","69,232","73,233","78,236"
gesture,hand_images\hand_1671.png,"65,285","81,266","88,249","84,230","73,218","95,233","98,212","98,198","97,188","82,232","87,210","88,198","89,186","70,235","69,216","72,222","73,229","56,240","55,226","58,230","61,236"
gesture,hand_images\hand_1672.png,"66,285","83,266","89,246","83,228","72,218","92,233","96,212","96,199","95,187","81,232","84,210","86,197","86,185","68,235","68,218","71,222","73,229","55,240","54,227","58,230","63,235"
gesture,hand_images\hand_1673.png,"92,272","111,253","116,232","111,213","101,204","113,216","117,197","117,184","116,172","101,216","105,196","106,182","107,169","89,222","86,205","91,206","95,209","76,230","76,218","83,218","89,221"
gesture,hand_images\hand_1674.png,"114,249","131,232","138,212","136,191","125,180","133,195","137,174","137,161","136,149","121,194","124,173","124,157","125,143","109,199","107,180","111,179","115,183","96,206","96,194","102,193","109,196"
gesture,hand_images\hand_1675.png,"154,223","170,203","173,179","168,157","156,146","166,166","167,144","165,130","164,117","154,166","154,143","154,127","155,113","143,171","140,150","146,147","152,151","131,179","131,165","138,163","145,166"
gesture,hand_images\hand_1676.png,"218,215","229,195","229,169","221,148","210,135","214,161","213,138","211,123","210,111","203,163","202,138","204,121","207,108","193,169","192,146","203,146","213,151","184,177","186,161","196,156","207,156"
gesture,hand_images\hand_1677.png,"285,231","292,210","292,185","289,165","278,154","271,174","267,150","267,134","266,121","262,177","255,151","259,135","262,124","254,183","252,160","265,157","277,159","247,193","251,175","263,170","274,171"
gesture,hand_images\hand_1678.png,"317,237","328,216","332,192","331,170","319,158","309,179","309,156","310,142","312,129","300,180","296,155","299,138","302,125","290,185","289,160","305,160","318,165","281,193","288,174","302,172","315,175"
gesture,hand_images\hand_1679.png,"378,237","390,215","395,194","397,175","388,161","367,183","367,161","372,146","377,133","359,182","357,157","366,140","375,128","350,186","355,160","373,163","386,171","342,190","352,170","368,169","381,174"
gesture,hand_images\hand_1680.png,"420,256","436,236","444,214","449,196","444,180","419,197","422,175","427,160","432,148","410,197","408,170","416,156","425,146","403,201","410,174","429,177","442,186","399,206","412,187","428,186","440,190"
gesture,hand_images\hand_1681.png,"448,278","462,255","469,236","474,220","469,206","438,219","446,199","454,184","461,173","430,219","435,192","447,178","458,170","424,222","440,199","457,204","468,213","421,226","440,209","455,211","466,216"
gesture,hand_images\hand_1682.png,"456,309","475,292","486,277","496,262","494,246","458,251","468,233","480,222","491,214","450,250","463,225","478,219","490,217","445,250","465,231","481,242","490,254","443,253","465,241","480,246","489,254"
gesture,hand_images\hand_1683.png,"453,325","474,315","487,302","499,290","500,274","463,274","477,261","491,252","503,247","457,270","472,251","489,243","502,240","451,269","475,255","489,269","496,283","448,269","472,261","486,269","495,279"
gesture,hand_images\hand_1684.png,"439,330","459,328","475,319","489,308","495,294","461,289","476,278","491,272","503,269","457,284","473,269","489,266","501,268","450,280","472,270","484,284","488,299","444,278","467,274","479,283","486,294"
gesture,hand_images\hand_1685.png,"415,333","436,337","455,334","471,327","480,313","451,308","468,302","482,301","494,301","448,300","468,291","485,291","498,293","441,292","464,288","471,303","472,316","434,285","456,288","466,299","470,311"
gesture,hand_images\hand_1686.png,"411,334","431,341","451,338","467,331","475,317","447,312","466,309","480,308","493,309","445,304","465,297","483,298","497,301","439,296","461,293","468,307","468,320","431,288","452,292","461,304","466,315"
gesture,hand_images\hand_1687.png,"400,338","420,346","440,344","456,337","463,323","436,318","455,316","470,317","483,318","434,310","455,304","472,306","487,309","429,302","451,300","457,313","458,326","421,294","441,298","451,309","456,321"
gesture,hand_images\hand_1688.png,"394,344","414,351","434,349","452,343","459,331","430,324","449,322","464,324","477,327","429,316","449,311","467,313","482,317","423,308","445,307","450,321","451,333","416,300","436,305","445,316","449,327"
gesture,hand_images\hand_1689.png,"388,342","409,350","428,349","445,343","454,330","426,325","445,323","460,325","473,327","425,316","445,311","462,314","476,319","420,308","441,307","446,319","446,331","413,300","432,305","441,316","446,328"
gesture,hand_images\hand_1690.png,"389,344","408,353","427,353","444,349","452,338","426,329","444,329","458,331","470,334","425,320","444,318","461,321","475,325","419,312","439,313","444,325","445,337","412,304","431,311","439,322","443,333"
gesture,hand_images\hand_1691.png,"390,331","409,338","428,336","442,328","447,316","425,312","438,311","447,315","454,319","422,304","441,299","457,302","470,305","416,297","435,295","441,308","443,320","409,290","427,294","436,305","442,315"
gesture,hand_images\hand_1692.png,"267,261","288,256","305,240","311,220","303,208","294,222","307,203","315,192","323,182","285,216","297,195","309,183","319,173","273,216","284,194","293,203","298,216","259,218","271,206","282,209","290,216"
gesture,hand_images\hand_1693.png,"254,270","275,262","291,245","297,225","292,210","286,223","297,204","304,191","310,180","276,219","286,196","296,185","304,175","264,219","273,197","282,205","287,216","251,221","260,208","271,212","278,220"
gesture,hand_images\hand_1694.png,"243,274","264,264","278,246","281,225","275,211","272,227","283,207","289,194","295,183","261,223","271,199","279,186","287,176","249,224","256,202","266,209","271,219","236,227","245,214","255,217","262,223"
gesture,hand_images\hand_1695.png,"233,278","254,268","268,248","269,227","260,214","262,227","271,206","275,192","279,181","250,223","257,199","265,185","273,175","237,225","242,203","251,209","258,218","223,230","232,216","241,220","248,226"
gesture,hand_images\hand_1696.png,"244,285","265,273","277,251","279,230","271,218","268,233","277,212","280,198","283,186","257,230","263,206","271,193","277,181","245,232","248,210","259,215","267,224","231,238","239,224","249,226","257,231"
gesture,hand_images\hand_1697.png,"252,288","273,274","283,253","284,231","275,218","272,236","280,213","285,199","288,186","261,233","265,207","272,194","279,182","249,235","252,210","264,218","272,229","236,240","243,225","255,227","263,233"
gesture,hand_images\hand_1698.png,"291,289","306,272","313,251","314,230","305,217","295,237","298,215","302,202","306,190","286,236","287,211","294,197","301,187","276,239","278,215","291,217","302,225","266,244","275,227","287,227","297,233"
gesture,hand_images\hand_1699.png,"311,291","326,276","334,256","337,237","330,223","316,241","320,220","326,208","332,197","307,239","309,214","318,201","326,190","298,242","303,217","316,222","326,231","289,247","300,230","313,231","323,236"
gesture,hand_images\hand_1700.png,"316,296","331,280","338,259","341,240","334,226","320,243","324,222","330,209","335,199","311,242","313,218","322,204","330,194","302,245","308,223","322,226","333,234","294,250","305,234","318,235","329,239"
gesture,hand_images\hand_1701.png,"292,296","309,278","317,258","318,239","310,227","299,243","303,225","309,214","314,205","290,242","293,219","301,206","307,196","280,245","283,221","295,226","305,235","269,250","278,234","290,235","300,239"
gesture,hand_images\hand_1702.png,"246,295","262,277","266,254","263,235","254,224","255,237","259,215","261,202","262,190","244,238","245,214","249,200","252,188","232,243","232,222","243,224","253,229","221,252","226,237","237,237","247,241"
gesture,hand_images\hand_1703.png,"210,300","226,282","230,258","227,237","216,225","220,244","223,220","224,207","224,194","208,245","208,219","210,204","213,192","197,250","195,227","206,228","216,234","186,258","187,242","196,240","206,243"
gesture,hand_images\hand_1704.png,"192,307","210,287","216,266","212,244","199,233","207,252","212,227","213,214","214,200","195,251","197,225","199,210","201,195","184,254","183,232","193,235","201,244","173,262","175,246","185,245","194,250"
gesture,hand_images\hand_1705.png,"161,309","180,293","190,271","188,251","180,237","184,254","190,231","193,216","194,203","173,253","178,229","181,212","184,200","161,257","163,235","168,233","172,237","148,264","149,249","156,247","163,249"
gesture,hand_images\hand_1706.png,"116,289","135,272","145,248","141,229","128,219","146,234","151,212","151,198","149,185","134,233","141,211","143,197","143,184","121,236","123,218","126,221","128,227","106,244","108,232","113,232","117,234"
gesture,hand_images\hand_1707.png,"101,277","120,261","130,238","124,219","110,210","133,223","137,203","136,189","134,177","121,221","126,201","128,188","129,175","108,224","109,208","112,212","112,216","94,230","96,220","99,222","100,226"
